paper,model,sentence,FRE,FOG,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
Artikel 3 PE,SIMPLIFIED T1,"Een verhoging van het minimumpensioen kan de derde doelstelling dienen, maar zal
bij ongenuanceerde invoering ingaan tegen de eerste twee.",35.94500000000003,14.0,5.85,1.9,10.0,2.0,0.95,117,38,20,19,2,1,5,5,6,0,2,0,0,1,2,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"Dit GentsEconomischInzicht rapporteert
de resultaten van internationaal gepubliceerd onderzoek naar een ‘optimale’ pensioen hervorming
die de drie genoemde doelstellingen dient.",-2.9716666666666507,18.666666666666668,7.75,2.4,6.666666666666667,3.0,0.95,155,48,20,19,3,1,11,8,7,0,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"De benadering is fundamenteel economisch, met sterke aandacht voor de gedrags- en welvaartseffecten van demografische verandering en van het pensioenbeleid.",0.41500000000000625,22.0,6.7,2.2,20.0,1.0,0.9,134,44,20,18,1,1,9,7,6,1,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,Het perspectief is dat van werknemers en bedrijven in de privésector.,41.851818181818196,18.94545454545455,5.2727272727272725,1.8181818181818181,11.0,1.0,1.0,58,20,11,11,1,1,4,4,2,1,0,0,1,0,0,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"Die aanpak heeft als voordeel dat een scherpere analyse mogelijk is, maar houdt ook beperkingen in.",53.12000000000002,13.9,5.125,1.625,16.0,1.0,1.0,82,26,16,16,1,1,5,3,2,1,1,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Zo bevat dit Inzicht geen uitspraken of conclusies over het ambtenaren pensioen of over verschillende aangrenzende discussies, zoals die over zware beroepen.",19.150454545454565,21.527272727272727,6.090909090909091,1.9545454545454546,22.0,1.0,0.8636363636363636,134,43,22,19,1,1,9,7,5,0,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Deel 2 van de tekst zet de methodologie van het gevoerde onderzoek uiteen.,63.48615384615385,11.353846153846156,4.6923076923076925,1.5384615384615385,13.0,1.0,0.8461538461538461,61,20,13,11,1,1,3,2,3,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Deel 3 bespreekt de resultaten.,49.480000000000004,10.0,5.2,1.8,5.0,1.0,1.0,26,9,5,5,1,1,2,1,1,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Deel 4 vat de belangrijkste bevindingen samen, en vergelijkt die met andere voorstellen, zoals die van de Commissie Pensioenhervorming 2020-2040.
",30.02500000000002,18.0,6.15,1.85,20.0,1.0,0.9,123,37,20,18,1,1,7,5,5,0,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Methodologie
Dit GentsEconomischInzicht is in de eerste plaats gebaseerd op het onderzoek van Devriendt, Heylen en Jacobs (2022) naar de effecten van pensioenhervormingen, alsook op gerelateerd eerder onderzoek van Devriendt en Heylen (2020), Devriendt (2018), en Buyse et al. (2013, 2017).Al die studies maken gebruik van een zogenaamd algemeen-evenwichtsmodel met overlappende generaties van individuen (gezinnen), bedrijven en de overheid.",7.185000000000024,21.333333333333332,6.083333333333333,2.0,30.0,2.0,0.7666666666666667,365,120,60,46,2,1,21,14,23,1,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Zo’n model biedt het beste kader om de belangrijke gedragseffecten, de welvaartseffecten, en de macro-economische en budgettaire effecten van de vergrijzing en van alternatieve pensioen hervormingen coherent in te schatten.",-2.0170967741935257,25.303225806451614,6.129032258064516,2.096774193548387,31.0,1.0,0.8064516129032258,190,65,31,25,1,1,12,10,10,0,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,ModelHet model veronderstelt een kleine open economie en is afgestemd op België.•De demografie wordt gevat door het verloop van de fertiliteit en de levensverwachting van individuen in België.,19.86896551724141,21.255172413793105,5.586206896551724,1.8620689655172413,29.0,1.0,0.8620689655172413,162,54,29,25,1,1,9,7,9,1,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,In het model variëren die demografische variabelen doorheen de tijd in lijn met de data en de bevolkingsvooruit zichten van het Federaal Planbureau.,32.681304347826114,16.156521739130437,5.434782608695652,1.7826086956521738,23.0,1.0,0.8695652173913043,125,41,23,20,1,1,8,4,9,0,0,0,0,1,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Hun ver loop genereert de afhankelijkheidsgraad ge toond in Figuur 1.•De voor de toekomst vooropgestelde groei voet van de technologie,44.52000000000001,16.019047619047623,5.380952380952381,1.6666666666666667,21.0,1.0,0.9047619047619048,113,35,21,19,1,1,5,4,5,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"reflecteert de 1De recentste prognoses van de Studiecommissie (SCvV, 2022) zijn iets minder gunstig dan in 2016.Het pensioen systeem komt daardoor iets meer onder druk te staan dan toen gedacht.",52.563548387096795,14.980645161290324,5.161290322580645,1.4516129032258065,31.0,1.0,0.9032258064516129,160,45,31,28,1,1,9,2,9,1,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Voor de inschatting van de effecten van alternatieve projecties van het Federaal Planbureau en de Studiecommissie voor de Vergrijzing (2016).1 •De beleidsparameters in het model zijn ingegeven door de Belgische realiteit, zowel aan de inkomstenzijde (de belasting op arbeid, de werkgevers- en werknemersbijdragen aan de sociale zekerheid, de consumptiebelasting, en de belasting op kapitaalinkomsten) als aan de uitgavenzijde (overheidsconsumptie, pen sioenuitgaven, transfers en rentebetalingen op de overheidsschuld).We besteden veel aandacht aan het realistisch modelleren van het bestaande Belgische pensioensysteem (repartitiestelsel).Belangrijke actoren in het model, naast de overheid, zijn de bedrijven en overlappende generaties van individuen, die niet alleen qua leeftijd verschillen maar ook op vlak van aangeboren studieaanleg (voor hoger onderwijs).In iedere periode in het model, die drie jaar duurt, zijn de jongste individuen 18 tot 20 jaar oud.",-98.6321804511278,64.32781954887218,6.06015037593985,2.0150375939849625,133.0,1.0,0.6466165413533834,806,268,133,86,1,1,50,37,35,3,0,0,0,1,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,De oudste generatie bestaat uit individuen van 100 tot 102 jaar.,57.23363636363637,11.672727272727274,4.818181818181818,1.6363636363636365,11.0,1.0,1.0,53,18,11,11,1,1,3,2,2,0,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"Individuen in het model kiezen in elke periode op rationele manier hoeveel uren ze willen werken, tot ze de pensioenleeftijd hebben bereikt.",30.686818181818197,12.436363636363637,5.318181818181818,1.8181818181818181,22.0,1.0,0.9090909090909091,117,40,22,20,1,1,6,2,3,0,2,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,In elke periode kiezen individuen ook hoeveel ze sparen en consumeren.,26.47000000000002,11.672727272727274,5.363636363636363,2.0,11.0,1.0,1.0,59,22,11,11,1,1,4,2,3,0,0,0,0,1,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Jonge individuen met een gemiddelde of hoge aangeboren aanleg voor studie beslissen ook over de tijd die ze besteden aan hoger onderwijs en de vorming van bijkomend menselijk kapitaal.,22.786206896551736,24.01379310344828,5.344827586206897,1.8275862068965518,29.0,1.0,0.9655172413793104,155,53,29,28,1,1,10,9,6,0,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Des te hoger de aangeboren aanleg, des te meer studie-inspanningen renderen.",18.779090909090932,15.309090909090907,5.818181818181818,2.090909090909091,11.0,1.0,0.9090909090909091,64,23,11,10,1,1,3,3,3,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Individuen die niet de aanleg hebben (of – ruimer – die niet de kansen krijgen) voor hoger onderwijs, werken vanaf de leeftijd van 18 jaar.",51.07260869565218,10.93913043478261,4.739130434782608,1.565217391304348,23.0,1.0,0.8260869565217391,109,36,23,19,1,1,4,1,2,0,1,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Bedrijven bepalen de productie, en de inzet van kapitaal en arbeid van verschillende scholingsniveaus.",23.42500000000002,17.02857142857143,6.214285714285714,2.0,14.0,1.0,0.7857142857142857,87,28,14,11,1,1,6,4,2,0,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Het verloop van de productie bepaalt de economische groei.,47.30000000000003,8.044444444444444,5.444444444444445,1.7777777777777777,9.0,1.0,0.8888888888888888,49,16,9,8,1,1,4,1,2,0,0,0,1,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,Bepalende determinanten voor al deze beslissingen zijn de eerder vermelde exogene variabelen.,-9.794999999999952,18.133333333333333,6.75,2.4166666666666665,12.0,1.0,1.0,81,29,12,12,1,1,6,4,6,1,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Modelkalibratie, empirische relevantie en opzet van de beleidssimulatiesDe fundamentele preferentie- en technologie parameters in het model werden vastgepind op basis van de wetenschappelijke literatuur of gekalibreerd voor België in de periode 1996- 2007, de laatste
langdurige periode van relatieve stabiliteit voor de financiële crisis.",-0.07681818181815459,22.436363636363637,6.613636363636363,2.1818181818181817,22.0,2.0,0.7727272727272727,291,96,44,34,2,1,19,15,13,0,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Een belangrijke test van de relevantie van het model is of het de werkelijkheid ook goed benadert buiten die referentieperiode.,34.25500000000001,18.0,5.35,1.8,20.0,1.0,0.85,107,36,20,17,1,1,5,5,3,1,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,Devriendt en Heylen (2020) vinden dat dit het geval is.,78.24500000000003,4.0,4.3,1.4,10.0,1.0,1.0,43,14,10,10,1,1,1,0,3,1,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Het model slaagt er in hoge mate in het feitelijke verloop van cruciale macro-economische variabelen over de periode 1960-2014 te repliceren:,28.40571428571431,16.019047619047623,5.714285714285714,1.8571428571428572,21.0,1.0,0.9523809523809523,120,39,21,20,1,1,8,4,8,0,0,0,1,0,0,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"de afhankelijkheidsratio van ouderen, de groei van het bbp per capita, het gemiddelde aantal gewerkte uren per persoon op actieve leeftijd, de kapitaal-output verhouding, de deelname in hoger onderwijs, en de Gini coëfficiënt vóór belastingen en vóór transfers als indicator voor inkomensongelijkheid.",-4.994999999999976,27.27619047619048,6.0476190476190474,2.0,42.0,1.0,0.7857142857142857,254,84,42,33,1,1,16,11,13,0,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"Aangezien het model erin slaagt het verleden goed te benaderen, is het redelijk te veronderstellen dat het ook nuttig is om de toekomst in te schatten.",37.27576923076926,16.553846153846155,4.769230769230769,1.6923076923076923,26.0,1.0,0.7692307692307693,124,44,26,20,1,1,7,4,5,2,0,0,0,0,0,0,0,1
Artikel 3 PE,SIMPLIFIED T1,"Onze basissimulatie kan beschouwd worden als een prognose van de Belgische macro-economie uitgaande van de genoemde projecties betreffende demografie en technologie, en bij ongewijzigd overheidsbeleid.",-4.659999999999993,24.400000000000002,7.0,2.2,25.0,1.0,0.88,175,55,25,22,1,1,13,9,9,0,2,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Die basissimulatie toont zo het waarschijnlijke verloop van de Belgische economie in de afwezigheid van pensioenhervormingen.,10.820000000000032,18.900000000000002,6.8125,2.125,16.0,1.0,0.875,109,34,16,14,1,1,7,5,5,0,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Dat scenario kan vervolgens vergeleken worden met verschillende alternatieven waarin het pensioensysteem discretionair hervormd wordt.,-5.789999999999996,22.0,7.933333333333334,2.3333333333333335,15.0,1.0,1.0,119,35,15,15,1,1,8,6,6,0,3,0,0,0,1,0,0,1
Artikel 3 PE,SIMPLIFIED T1,"Ongeacht hun inhoud, worden hervormingen in het model steeds aangekondigd in 2014 en treden ze, vijftien jaar later, in 2029 in werking.",49.914090909090945,12.436363636363637,5.045454545454546,1.5909090909090908,22.0,1.0,0.8636363636363636,111,35,22,19,1,1,5,2,5,0,1,0,0,1,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Die gang van zaken sluit het nauwste aan bij de Belgische realiteit:,81.85500000000002,8.133333333333333,4.666666666666667,1.3333333333333333,12.0,1.0,1.0,56,16,12,12,1,1,3,1,1,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"de regering-Michel besliste tot een verhoging van de pensioenleeftijd in 2014, met ingang vanaf 2026 en 2030.De precieze timing van de aankondiging en de implementatie van maatregelen in het model heeft echter kwalitatief geen impact op de verder besproken mechanismen, en evenmin op de resultaten.",1.9797826086956718,27.96521739130435,5.434782608695652,1.8695652173913044,46.0,1.0,0.7608695652173914,250,86,46,35,1,1,13,11,15,0,1,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,De aangereikte conclusies zijn bijgevolg ook relevant voor een eventuele pensioenhervorming in 2023.In alle scenario,10.820000000000032,21.400000000000002,6.3125,2.125,16.0,1.0,1.0,101,34,16,16,1,1,7,6,7,1,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,’s wordt de toekomstige overheidsschuld als percentage van het bbp constant gehouden.,39.555000000000014,18.133333333333333,6.0,1.8333333333333333,12.0,1.0,1.0,72,22,12,12,1,1,5,4,3,0,1,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,De overheid past in de simulaties de consumptiebelastingvoet aan om dat resultaat te bereiken.,17.382142857142874,19.885714285714286,5.714285714285714,2.0714285714285716,14.0,1.0,0.9285714285714286,80,29,14,13,1,1,5,5,2,0,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"Eventuele effecten van een wijziging in die belastingvoet worden in het model bijgevolg ook meegenomen.
",22.41000000000002,19.333333333333332,5.866666666666666,2.0,15.0,1.0,0.9333333333333333,88,30,15,14,1,1,6,5,5,0,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Resultaten
",-132.57999999999996,0.4,10.0,4.0,1.0,1.0,1.0,10,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Hoewel dit Gents EconomischInzicht zich richt op de effecten van pensioenhervormingen, loont het om eerst kort stil te staan bij de gedragseffecten en de macro-economische gevolgen van demo grafische verandering (vergrijzing) in het model in de afwezigheid van pensioenhervormingen (Devriendt & Heylen, 2020).Dit basisscenario wordt daarna vergeleken met de effecten van alternatieve hervormingsscenario’s.",-18.74166666666664,31.97037037037037,6.37037037037037,2.0185185185185186,54.0,1.0,0.7962962962962963,344,109,54,43,1,1,17,14,21,0,1,0,0,0,1,0,0,1
Artikel 3 PE,SIMPLIFIED T1,Basisscenario: geen hervormingHet basisscenario toont het waarschijnlijke verloop van de Belgische economie in de afwezigheid van pensioenhervormingen.,-9.478823529411759,20.917647058823533,7.823529411764706,2.3529411764705883,17.0,1.0,0.8823529411764706,133,40,17,15,1,1,9,6,7,0,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Belangrijke conclusies zijn de volgende.•De pensioenuitgaven stijgen fors als percentage van het bbp omwille van de demografische verandering en de lage werkgelegenheid onder personen op actieve leeftijd.•Vergrijzing heeft negatieve effecten op de economische groei per capita.,-7.613947368421037,27.831578947368424,6.2368421052631575,2.0789473684210527,38.0,1.0,0.868421052631579,237,79,38,33,1,1,17,12,10,1,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Die zijn erg van belang omdat de economische groei een bepalende factor is voor de betaalbaarheid van de pensioenen.,40.613157894736844,16.02105263157895,5.105263157894737,1.736842105263158,19.0,1.0,0.8421052631578947,97,33,19,16,1,1,4,4,4,2,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Devriendt en Heylen (2020) vinden dat de gemiddelde jaarlijkse bbp-groei per capita in België over de komende 20 jaar ongeveer 0,3%-punt lager zal uitvallen door de vergrijzing.",46.12413793103451,17.117241379310343,5.0,1.5517241379310345,29.0,1.0,0.9310344827586207,145,45,29,27,1,1,8,4,7,0,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,De hoofd verklaring is de afname van de beroeps bevolking als aandeel van de totale bevolking.,47.832500000000024,16.400000000000002,4.875,1.6875,16.0,1.0,0.75,78,27,16,12,1,1,5,4,2,1,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"De productie gegenereerd door een kleiner aantal actieven moet daardoor over een grotere groep gespreid worden, zodat er per capita minder beschikbaar is.",32.681304347826114,14.417391304347825,5.6521739130434785,1.7826086956521738,23.0,1.0,0.9565217391304348,130,41,23,22,1,1,8,3,4,1,2,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,De relatieve afname van de beroepsbevolking impliceert ook een minder interessant investerings klimaat in België.,5.4900000000000055,22.0,6.533333333333333,2.2,15.0,1.0,1.0,98,33,15,15,1,1,6,6,6,0,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"Het gebrek aan werknemers ondermijnt immers de rendabiliteit van vast kapitaal.•De toename in de levensverwachting zorgt er anderzijds voor dat individuen meer zullen investeren in menselijk kapitaal (studie, opleiding), meer uren zullen werken doorheen hun loopbaan, en ook meer zullen sparen.",1.0478571428571684,27.27619047619048,5.857142857142857,1.9285714285714286,42.0,1.0,0.8333333333333334,246,81,42,35,1,1,14,11,9,0,3,0,1,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,Individuen anticiperen immers op het vooruitzicht van een langere periode als gepensioneerde.,11.355000000000025,14.8,6.75,2.1666666666666665,12.0,1.0,1.0,81,26,12,12,1,1,6,3,5,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Die is enkel aantrekkelijk wanneer men de materiële levensstandaard kan aanhouden tijdens het pensioen.,23.42500000000002,17.02857142857143,6.357142857142857,2.0,14.0,1.0,1.0,89,28,14,14,1,1,7,4,4,1,1,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Bemerk dat de positieve endogene reacties in studie en werk
sterker zullen zijn naarmate hogere verdiende arbeidsinkomens zich ook vertalen in een hogere pensioenuitkering later.",28.331500000000034,13.0,6.12,1.96,12.5,2.0,0.92,153,49,25,23,2,1,9,5,7,1,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Bemerk daarnaast de positieve wisselwerking tussen langer werken en langer studeren.,11.088181818181845,15.309090909090907,6.636363636363637,2.1818181818181817,11.0,1.0,0.9090909090909091,73,24,11,10,1,1,4,3,3,0,0,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Wie langer werkt, gebruikt zijn menselijk kapitaal langer.",40.09000000000001,13.200000000000001,6.125,1.875,8.0,1.0,0.875,49,15,8,7,1,1,3,2,1,1,0,0,0,0,0,1,0,0
Artikel 3 PE,SIMPLIFIED T1,"De rendabiliteit van studie is dan hoger, wat studie en opleiding bevordert.",46.605000000000025,14.8,5.25,1.75,12.0,1.0,0.9166666666666666,63,21,12,11,1,1,3,3,2,1,0,0,0,0,1,0,1,0
Artikel 3 PE,SIMPLIFIED T1,"Tegelijk zal wie meer menselijk kapitaal opgebouwd heeft, productiever zijn en een hoger loon verdienen.",28.050000000000008,19.333333333333332,5.866666666666666,1.9333333333333333,15.0,1.0,1.0,88,29,15,15,1,1,6,5,3,1,2,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Daardoor is langer werken meteen aantrekkelijker.,3.3450000000000024,9.066666666666666,7.166666666666667,2.3333333333333335,6.0,1.0,1.0,43,14,6,6,1,1,2,1,1,1,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Voor bedrijven maakt de 2 Al die mechanismen zijn aanwezig in het gehanteerde model.,47.596428571428596,17.02857142857143,5.0,1.7142857142857142,14.0,1.0,1.0,70,24,14,14,1,1,4,4,2,1,0,0,0,1,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Netto slagen de positieve gedragseffecten van demografische verandering er evenwel niet in om de aanwezigheid van meer en productievere arbeid het dan weer interessanter om in ons land te investeren.2 •De vergrijzing kan krachtige ongelijkheids effecten genereren.,-5.3876315789473495,28.884210526315794,5.921052631578948,2.0526315789473686,38.0,1.0,0.8947368421052632,225,78,38,34,1,1,14,13,11,0,1,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Individuen met aanleg (en kansen) voor hogere studies reageren op de verwachte langere levensduur door meer te investeren in menselijk kapitaal, wat zoals gezegd resulteert in hogere lonen.",21.30071428571431,19.771428571428572,5.642857142857143,1.8571428571428572,28.0,1.0,0.9285714285714286,158,52,28,26,1,1,10,6,7,0,0,0,0,0,0,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"Gezien mensen met weinig aanleg (of kansen) voor hoger onderwijs dit succesmodel niet kunnen repliceren, neemt de loon- en vermogens ongelijkheid toe door de vergrijzing.",22.412000000000038,19.6,5.64,1.88,25.0,1.0,0.96,141,47,25,24,1,1,6,6,5,0,1,0,0,1,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Laagopgeleiden hebben geen andere keuze dan te snoeien in hun vrije tijd en meer te werken om ervoor te zorgen dat ze voldoende kunnen sparen voor hun pensioen.,51.515000000000015,12.628571428571428,4.714285714285714,1.5,28.0,1.0,0.8928571428571429,132,42,28,25,1,1,4,1,3,0,2,0,0,0,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,Zonder beleidsinterventie door de overheid is de balans dus als volgt:,49.542727272727284,11.672727272727274,5.363636363636363,1.7272727272727273,11.0,1.0,0.9090909090909091,59,19,11,10,1,1,2,2,2,1,0,0,0,1,1,0,0,0
Artikel 3 PE,SIMPLIFIED T1,"de Belgische demografische verandering (1) zet de betaalbaarheid van de pensioenen onder druk, (2) tast de groeiprestaties aan, ondanks positieve effecten op de gewerkte uren per capita, de opbouw van menselijk kapitaal en het spaargedrag, en (3) verhoogt de ongelijkheid tussen individuen met en zonder aanleg (en kansen) voor hoger onderwijs.",-4.1770588235293715,30.596078431372547,5.509803921568627,1.8823529411764706,51.0,1.0,0.803921568627451,281,96,51,41,1,1,17,13,14,0,0,0,0,0,1,0,1,0
